,ID,link,country,time_id,recommend,value,fun,reviews,game,date,total_time,review_time
14,76561198796062244,https://steamcommunity.com/profiles/76561198796062244/recommended/,Other,2,Not Recommended,1,1,♥♥♥♥								,https://steamcommunity.com/app/578080,"13 February, 2021",59.0,20.5
15,76561198796062244,https://steamcommunity.com/profiles/76561198796062244/recommended/,Other,1,Recommended,4,0,10/10								,https://steamcommunity.com/app/399820,"16 July, 2019",11.7,2.6
16,76561198137109905,https://steamcommunity.com/profiles/76561198137109905/recommended/,Other,3,Recommended,3,0,arcydzieło								,https://steamcommunity.com/app/322330,"10 July, 2021",307.9,249.8
17,76561198137109905,https://steamcommunity.com/profiles/76561198137109905/recommended/,Other,2,Recommended,0,0,GOOD GAME ,https://steamcommunity.com/app/377160,"1 March, 2021",62.0,31.5
18,76561198137109905,https://steamcommunity.com/profiles/76561198137109905/recommended/,Other,1,Recommended,1,0,Spoko gra								,https://steamcommunity.com/app/218620,"17 February, 2016",7.7,7.0
19,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,10,Not Recommended,0,0,"Das game ist so weit von fertig, dass die das in ein paar Monaten nicht hinbekommen. Das ist nichtmal eine Alpha. Und wie das game sogar auf einer 1080Ti erst gar nicht lief und dann nur ruckelnd. Auf der 1080 lief es überhaupt nicht. Auf der 3090 sind es auch nur 90 FPS. Viel spaß mit einem 144Hz Monitor								",https://steamcommunity.com/app/1638720,"8 October, 2021",7.4,3.3
20,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,9,Recommended,0,0,Lovely Game!								,https://steamcommunity.com/app/546560,"25 November, 2020",2.5,2.5
21,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,8,Recommended,1,0,Would recommend it to anyone that liked Mario Party								,https://steamcommunity.com/app/1097150,"21 September, 2020",11.1,2.2
22,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,7,Not Recommended,0,0,Awesome game. But F*CK Epic Games. It requires a Epic Games Account now... Refund this trash.								,https://steamcommunity.com/app/252950,"16 September, 2020",379.9,124.7
23,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,6,Recommended,0,0,"Einfach Traumhaft! Wer Animal Crossing geliebt hat, wird das auch lieben!								",https://steamcommunity.com/app/413150,"29 June, 2019",40.8,10.6
24,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,5,Recommended,0,0,The best freaking VR Game out there! This is just made for VR... With Mods its the best VR Game out there!								,https://steamcommunity.com/app/620980,"21 November, 2018",80.8,6.1
25,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,4,Recommended,0,0,"Naja hab das Game früher geliebt, mir deshalb auch damals Steam geholt... Und jetzt muss ich es zocken für das Event... Mal schauen wie das mittlerweile ist								",https://steamcommunity.com/app/105600,"24 May, 2018",34.2,34.2
26,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,3,Recommended,0,0,Complete ♥♥♥♥! Doesnt detect the pedals so i cant do anything... And the developers just stop answering to the threads after a whileEdit: Removed some parts of my Steering wheel and now it works... Still kinda sad but I can finally Play it. Changing my review from negative to positive.								,https://steamcommunity.com/app/234630,"28 December, 2016",25.9,0.6
27,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,2,Recommended,1,0,Pretty funny but verry laggy on like 4 year old CPU's. Especially slow on AMD CPU's								,https://steamcommunity.com/app/346110,"30 June, 2016",18.9,2.8
28,76561198043830869,https://steamcommunity.com/profiles/76561198043830869/recommended/,Other,1,Recommended,0,0,Amazing game.Never liked Citiy simulations but this one is just awesome.Its so realistic and easy to handle.Thank you for this game!								,https://steamcommunity.com/app/255710,"20 March, 2015",31.9,16.5
29,76561198114324568,https://steamcommunity.com/profiles/76561198114324568/recommended/,Other,2,Recommended,0,0,2nd best FPS in the world.								,https://steamcommunity.com/app/359550,"1 August, 2020",356.8,277.5
30,76561198114324568,https://steamcommunity.com/profiles/76561198114324568/recommended/,Other,1,Recommended,0,0,mhm ,https://steamcommunity.com/app/730,"14 December, 2019",726.3,726.3
31,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,6,Recommended,3,2,stuff								,https://steamcommunity.com/app/413150,2 August,7.9,7.9
32,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,5,Recommended,13,2,stuff								,https://steamcommunity.com/app/976730,"9 August, 2021",490.5,343.5
33,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,4,Recommended,1,0,stuff								,https://steamcommunity.com/app/4700,"14 June, 2021",579.3,579.3
34,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,3,Recommended,0,1,stuff								,https://steamcommunity.com/app/1238860,"14 June, 2021",81.7,40.1
35,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,2,Recommended,1,1,ez skins ez life								,https://steamcommunity.com/app/22380,"29 June, 2019",49.4,49.4
36,76561198088300620,https://steamcommunity.com/profiles/76561198088300620/recommended/,United States,1,Recommended,1,1,ez skins ez life								,https://steamcommunity.com/app/730,"13 January, 2016",685.2,501.9
37,76561198084348247,https://steamcommunity.com/profiles/76561198084348247/recommended/,Other,3,Recommended,0,0,Here we go again.								,https://steamcommunity.com/app/17460,"7 July, 2019",65.6,61.1
38,76561198084348247,https://steamcommunity.com/profiles/76561198084348247/recommended/,Other,2,Recommended,0,0,10/10								,https://steamcommunity.com/app/282140,"8 July, 2016",11.6,11.6
39,76561198084348247,https://steamcommunity.com/profiles/76561198084348247/recommended/,Other,1,Recommended,0,0,"Spannend, aber buggy!								",https://steamcommunity.com/app/8140,"13 December, 2013",12.9,6.4
40,76561198267624909,https://steamcommunity.com/profiles/76561198267624909/recommended/,Other,2,Recommended,1,0,"So I picked this game up on a sale for just above 3 bucks and honestly I'd say I enjoyed it enough. I remember first seeing this game back when it was on Kickstarter and being really interested in it since I'm an absolute sucker for games that take place in hell. I feel like it's a setting that you can be incredibly creative in depicting and I'm always eager to see how different people imagine it.On that last front is where Agony delivers the most. If there's one thing that stands out in this game it's in the environments. You can tell plenty of work went into making the setting compelling and awe-inspiring. Hell is supposed to be the very core of the idea of sin represented as a physical place and you do get that feeling walking through the landscapes of Agony. Dare I say, the environment is what I think really carries this game forward.As good as the environment is though, the game gets pulled down by most other aspects. The character models are quite bad and the game doesn't really try to hide it much. The graphics of the actual environments are okay but the character models feel almost laughable more often than not. The story had potential, but the execution wasn't right. The game's story tries to be too cryptic for its own good. It gives environmental storytelling a shot sometimes, a la Dark Souls, but I don't think it quite works here. I appreciate the developers' intent, but I feel like a more straight forward presentation would have actually helped the game in this case. The game also manages to feel clunky at times despite having really average first-person controls. In general, while the game's environments are impressive, everything else ranges from being subpar to straight up bad.I will say I have not played the original version so I can't comment on how many changes the Unrated version makes. Frankly, I didn't find the game to be anything too disturbing. Sure, it was really graphic, but that's not to say it was unsettling. More often than not it felt like, the game being set in Hell, the developers felt the need to put gore and sex at regular intervals all over the place. It's not bad per se, but it's there to disgust more than disturb. On that note, the game isn't particularly scary either. Gameplay-wise I was expecting something like Outlast but in Hell and with demons instead of patients, but in the end the actual stealth around avoiding demons ended up being laughable and something you can greatly ignore for most of the game. In fact, during most of the game I barely felt like I was in any danger.In the end, I still feel like the game makes up for its negatives with its environmental design and thus still deserves a playthrough if your're curious. Despite this I wouldn't pick it up if not on sale. I don't know if I know anyone who I'd be able to fully reccommend this game to, but I still feel like the game has enough interesting design to be worth trying.								",https://steamcommunity.com/app/879420,"29 August, 2020",9.0,8.3
41,76561198267624909,https://steamcommunity.com/profiles/76561198267624909/recommended/,Other,1,Recommended,1,0,"I played this game for the first time near the end of my Metal Gear marathon, and ♥♥♥♥♥♥♥♥♥ did I enjoy it.The game sets itself aside from the rest of the Metal Gear franchise and does its own thing, and I have to say it really does work. The hack and slash gameplay of Raiden feels incredibly smooth. Chaining light and heavy attacks to perform over-the-top combos feels natural, and the transition into blade mode, in which you are free to chop your enemies into pieces as you see fit, is seamless and makes for some visually really cool moments. It's easy to pick up but hard to master (especially on harder difficulties). Most importantly, the campaign hits a sweet spot in its length so that the gameplay manages to never overstay its welcome. Overall really solid and incredibly fun gameplay.I can see why a few people would have problems with the story. I myself find it a little weird that this is the direction Raiden's character was taken after the resolution to his arc in MGS4, where it seemed like he'd abandon his life on the battlefield. It's not that I don't understand this choice. In fact, part of Raiden's development in this game sheds some light on the truth of his inner nature and in a way connects to that point. I just find it a little strange that a lot of his development in MGS4, trying to get him to live a proper life, ends up being a little pointless considering this game's plot. But hey, I don't even know if this game is supposed to be properly canon so who knows. Just pointing out something I realized.The story is actually pretty neat. It never tries to take itself too seriously and it's clear when it's trying to be a means for Raiden to have some cool fights. Nothing wrong with that. I feel like the execution of the main villain is a little flawed. I'll try to avoid details on his character and plan for the sake of spoilers. Trust me, I love the main villain. The problem is he really only shows up at the end of the game. The fact that he is such an over-the-top yet legitimately engaging character with a plan that I think would be super interesting to explore more in depth makes this hurt all the more. I really wish he would appear more throughout the game. I think it would make story more compelling and would help the player piece together what plan you're actually fighting against throughout the game rather than being told in the last chapter. I'm just saying because as fun as the plot may be, the execution is flawed. There are a few plot threads here and there as to what the villains are up to but they don't give much of a hint to what their big overarching goal is. I just wish it received more development throughout the game rather than it being only explained at the end and that's it. If anything this is an issue of untapped potential. What's there is good, but with a little more work the story could have been a lot better. As it stands I don't really think it compares to any of the other Metal Gear games (excluding the MSX ones), expect maybe 5 (or what little story there is in that one).Also a brief note on the soundtrack. It's amazing. It fits the tone of the game incredibly well. Lyrics within the songs connect to the game's characters and shine some light on their feelings throughout the events of the game. In general they nailed the music. Also I thought the graphics were good but nothing to write home about.As a final note I want to talk about the DLC really quickly. The PC release comes with all DLC, including two story ones, one in which you play as Jestream Sam and the other in which you play as Blade Wolf. These names won't really mean anything to you if you haven't played the game, but anyway. The Sam one is really not that great. Lazy reused assets and boss fights. The only thing that was any different was Sam's gameplay, and while there are some cool new features, like charging up heavy attacks, at the end of the day both Sam and Raiden are two guys with swords. They still play kinda similar. It sucks because the concept behind his story DLC is actually cool. Too bad it's so mediocre and underwhelming. The Blade Wolf one is a bit better. There's not as much depth to his gameplay, but at least he plays legitimately different from Raiden, and while a lot of the enemies and environments are reused, at least there's a fully original boss fight just for this DLC, which is way more than I can say for the Sam one. Overall still worth playing but they really feel like they could have been a lot more.In the end, despite my complaints it's still super fun and totally recommended. The gameplay is on point, and the story does have some unused potential but what is there is good and combined with the gameplay carrying it forward it really makes for a super fun experience. It's also an ideal length to replay it I think. Honestly, totally recommended.								",https://steamcommunity.com/app/235460,"4 July, 2020",16.0,16.0
42,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,10,Recommended,6,0,"Благодаря своей уверенности в том, что фанаты ""и так схавают"" - BF2042 и COD: Vanguard обдрыстались под себя и дали возможность опробовать легендарный шутер.Единственное нововведение, которого мне так сильно не хватало в мультиплеерах прошлых частей - спринт (кроме Reach, там он был в виде активного умения и с большим кд). Ну и прогресс прокачки должны будут скоро пофиксить в сторону облегчения - ждем. ",https://steamcommunity.com/app/1240440,"25 November, 2021",30.2,6.3
43,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,9,Recommended,55,0,"Supergiant Games смогли перепрыгнуть через свою голову и выпустить очередной шедевр.Жаль Hades нет в номинации ""Лучший OST"", ибо треки просто ОГОНЬ (особенно во время битвы против Фурии).P.S. Афродита секс.								",https://steamcommunity.com/app/1145360,"1 January, 2021",113.8,0.8
44,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,8,Recommended,40,3,"13 лет....Я ждал 13 лет.....и вот я наконец-то могу узнать, что было дальше и как закончится война...Господи, я даже спойлеров не знаю...Спасибо мне за выдержку и Филу Спенсеру за порт. ",https://steamcommunity.com/app/1064271,"15 July, 2020",0.0,0.0
45,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,7,Recommended,27,0,"Helltaker — как бесплатная инди-игра завоевала свою любовьПервым делом хотелось бы сказать, что бесплатная инди — не всегда является дешевой поделкой на коленке. Редко, но бывают такие игры, которые всплывают на рынке Steam и благодаря своей оригинальности завоевывает сердца пользователей не только в рамках Steam, но и всего интернета. Примером такой игры можно назвать визуальную новеллу «Doki Doki Literature Club!», которая вышла в 2018 в Steam и распространялась F2P форматом. Данная игра завоевала свое место как в игровой индустрии, так и в самой глобальной сети. Такую же историю повторяет и Helltaker.Сюжет — просто и со вкусомКак такового сюжета тут нет. Главный герой просыпается с идеей собрать свой гарем. Но гарем не из обычных девушке, а гарем полон девушек-демонов. Герой одевается в стиле Кирию Казама и открывает портал в Ад с надеждой выполнить свои самые смелые желания. Вот и все.Sokoban в новой оберткеВся игра построена на основе доисторических механик Sokoban. Тех самых простых, где можно только толкать ящик и надо пройти до нужной точки. В роли «ящиков» тут выступают скелеты (которые ломаются в случае, если позади них есть препятствие) и булыжники (только передвигаются). Пользователю дается ограниченное число ходов. Помимо скелетов и булыжников, игроку может встретиться ловушка, которая может нанести игроку урон в виде снижения кол-ва доступных ходов. Также, с дальнейшим прохождением, игроку будет необходимо подбирать ключ от замка, чтобы добраться до финиша.В виде финишной точки выступают те самые демонессы, которых мы хотим забрать к себе в гарем. После достижения финиша, игрок начинает диалог с девушкой в ходе которого он должен выбрать правильный вариант ответа. В случае, неудачного выбора — игрок умирает и начинается уровень сначала.Сама игра короткая, она содержит около 10 уровней. Однако на протяжении всех уровней, нас будет сопровождать бодрый саудтрек, который я уже заслушал до дыр…Более подробно про игру можно прочитать в моей статье на DTFP.S. Обновил для номинации								",https://steamcommunity.com/app/1289310,"1 December, 2020",2.7,1.0
46,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,6,Recommended,1,1,Тупо SEX								,https://steamcommunity.com/app/878750,"5 July, 2019",0.2,0.2
47,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,5,Recommended,31,3,"Трудно понять, что ты видишь, когда у того, что ты видишь, нет имениЖдал игру с момента анонса. Был расстроен, когда несколько раз переносили день релиза (однако, мысль о том, что релиз оттягивают для того, чтобы добавить чего-то побольше и ""повкуснее"", заставляла меня не расстраиваться).Это все тот же Glass Masquerade только с несколькими иными и новыми фишками. Вместо галереи циферблатов, у нас теперь мир иллюзий и снов. Как по мне, это даст шанс разработчикам выпустить намного побольше DLC (хотя, это еще зависит и от фантазии геймдизайнеров (пожелаем им удачи)), чем для первой части. Новое музыкальное сопровождение, которые позволяет расслабиться и погрузиться еще сильнее после тяжкого дня. Также, хочу упомянуть две вещи, которые позволят усложнить себе игру в несколько раз (то, чего не хватало первой части, помимо отключения подсказок в опциях):  таймер и поворот фрагментов. Дааа~... это то чего я хотел в первой части. Ибо даже с отключением подсказок о начальных фрагментов, игра была легкой (хотя, было несколько циферблатов из DLC, которые заставили напрячь мои извилины посильнее). А, ну еще добавили механику с осколками и ключами. Я пока не понял, для чего они (т.к., прошел только первую иллюзию и сижу пишу этот отзыв). В принципе, это все. Для любителей головоломок, красивого арт-дизайна, расслабляющей музыки - рекомендую к покупке. Для фанатов прошлой части - MUST HAVE!.Разработчикам желаю сделать маленький (малюсенький отдых) и возвращаться с новыми идеями и DLC. Good luck! Have fun! https://steamcommunity.com/sharedfiles/filedetails/?id=1668951088 ",https://steamcommunity.com/app/935880,"28 February, 2019",27.7,0.5
48,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,4,Recommended,191,741,"Зимой в минимальных требованиях было ""NVIDIA GeForce GTX 660"". Спустя несколько патчей стало ""NVIDIA GeForce GTX 960"". Неплохая оптимизация, правда?								",https://steamcommunity.com/app/578080,"24 April, 2018",359.7,196.3
49,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,3,Recommended,10,1,Я больше не доверяю никому....								,https://steamcommunity.com/app/698780,"9 January, 2018",4.0,4.0
50,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,2,Not Recommended,5,0,"""После неудачного запуска For Honor из Ubisoft ушёл Джейсон Вандерберг"" (16.07.2017)Старт, как раз, был относительно не так уж и плох. Но их дальнейшее безразличие к отзывам и просьбам фанатов, сделало своей дело. Если бы они ИЗНАЧАЛЬНО отказались от P2P, то все (возможно) было бы куда лучше.И что они продолжают делать? Да, они все так же продолжают делать еженедельные анимации/мифические доспехи/таунты. Вот, недавно выпустили патч, который значительно чинит сетевую составлющую игры. А нет, показалось. Патч чинит проблемы с яростью персонажей....								",https://steamcommunity.com/app/304390,"16 July, 2017",182.3,102.0
51,76561198069618766,https://steamcommunity.com/profiles/76561198069618766/recommended/,Other,1,Recommended,35,6,"С утра увидел обновление на 3Gb. Решил посмотреть, что за обнова. -Снимает лок в 30 фпс-Добавляет длс с БорутоДо сих пор в шоке сижу.*СПУСТЯ 30 МИНУТ*Ребята, рекомендую 60 фпс и MSAA в настройках не выставлять (они не оптимизированы). При включении игра будет подлагивать (проседания фпс, слоумоушен при 40-50 фпс и т.п.) . Ждем дальнейшей оптимизации. Но сам факт того, что у разработчиков дошли руки до ПК версии - радует слегка.								",https://steamcommunity.com/app/349040,"3 February, 2017",33.6,32.6
52,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,10,Recommended,0,0,Fun Shooter with friends.								,https://steamcommunity.com/app/1172470,21 May,67.1,47.4
53,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,9,Recommended,0,0,One of the best games to play over and over again.								,https://steamcommunity.com/app/646570,17 April,29.1,25.6
54,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,8,Recommended,0,0,<3								,https://steamcommunity.com/app/1593500,16 January,44.7,4.9
55,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,7,Recommended,0,0,"Fun Shooter with friends, if you don´t take it to serious								",https://steamcommunity.com/app/1517290,13 January,12.4,12.3
56,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,6,Recommended,0,0,Fun with a friend								,https://steamcommunity.com/app/1522820,"19 September, 2021",19.8,6.4
57,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,5,Recommended,0,0,Catching and fun to play.								,https://steamcommunity.com/app/1151640,"19 August, 2021",41.0,12.8
58,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,4,Recommended,0,0,Fun Game with a friend.								,https://steamcommunity.com/app/1056960,"17 August, 2021",11.4,7.1
59,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,3,Recommended,0,0,Nice world to explore.								,https://steamcommunity.com/app/892970,"7 March, 2021",13.5,5.0
60,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,2,Recommended,0,0,Fun game with friends								,https://steamcommunity.com/app/548430,"26 February, 2021",10.9,10.9
61,76561197974722649,https://steamcommunity.com/profiles/76561197974722649/recommended/,Other,1,Recommended,1,0,Recommended with friends and also single player. Chilled and fun.								,https://steamcommunity.com/app/527230,"29 January, 2021",28.2,11.6
62,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,10,Recommended,55,16,pros:  -casinos -good quests -awesome world -veronica -joshua grahamcons:  -cazadores-ulysses								,https://steamcommunity.com/app/22380,"27 June, 2021",105.6,90.0
63,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,9,Recommended,2,0,Nicht wirklich gruselig aber es gibt doch ab und zu Schockmomente :DAm besten mit Freunden spielen da macht es am meisten Spaß ! Mit Randoms spielen geht auch und ist meistens auch sehr unterhaltsam !								,https://steamcommunity.com/app/739630,"18 June, 2021",66.4,55.3
64,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,8,Recommended,0,1,You have a gun that shoots bullets against enemies that are bullets who have their own guns which also shoots bullets at you. 10/10								,https://steamcommunity.com/app/311690,"24 April, 2021",138.6,16.6
65,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,7,Recommended,4,2,"Fallout 4 is good but not as good as Fallout New Vegas. But hey, you can have a dog as a companion what else do you want more ?								",https://steamcommunity.com/app/377160,"4 March, 2021",652.5,652.5
66,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,6,Recommended,3,0,So good !								,https://steamcommunity.com/app/6910,"26 November, 2020",22.4,22.4
67,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,5,Recommended,6,2,"A classic Hitman game. Anyone who loves big areas to discover, will love this game. Furthermore there are so many ways to kill your target. One con though: Targets chooses trash bins over toilets. Not gud IOI.9/10								",https://steamcommunity.com/app/863550,"13 February, 2020",381.3,231.0
68,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,4,Recommended,1,0,Very nice game with good RPG elements. Especially the nemesis system gives you fun over many hours. Online Conquest are good too i guess.								,https://steamcommunity.com/app/356190,"27 November, 2019",185.7,92.8
69,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,3,Recommended,4,0,From robbin a bank to transferring a contract broker into another body. Plot is better than any story game In 2021 still a 10/10 or maybe 9.5/10 because I wasted so much time into this game.								,https://steamcommunity.com/app/218620,"20 June, 2021",690.0,683.8
70,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,2,Recommended,2,0,Best Assassin's Creed Game in the whole franchise ! Ship combat is still fun after 200 hours ! I only can recommend this game.								,https://steamcommunity.com/app/242050,"12 December, 2019",267.3,112.6
71,76561198131682264,https://steamcommunity.com/profiles/76561198131682264/recommended/,Other,1,Not Recommended,0,2,♥♥♥♥ GAME !!!!								,https://steamcommunity.com/app/284930,"21 February, 2016",0.3,0.3
72,76561198197860995,https://steamcommunity.com/profiles/76561198197860995/recommended/,Other,2,Recommended,0,0,КУЛ								,https://steamcommunity.com/app/386180,"5 April, 2020",137.4,104.0
73,76561198197860995,https://steamcommunity.com/profiles/76561198197860995/recommended/,Other,1,Recommended,0,0,Оно того не стоит.								,https://steamcommunity.com/app/730,"28 October, 2017",374.8,374.8
74,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,9,Recommended,0,0,БОБРЫ!!!								,https://steamcommunity.com/app/1062090,"1 December, 2021",27.5,25.8
75,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,8,Recommended,33,9,"Ну че, играется как игра с пс3, музыка все также качает, и уже много знакомого, что перенесли в автомату.У игры гениальный лок в 30 фпс, не знаю кто этот гений, но нужно загрузить игру, выйти в главное меню и загрузиться снова. Так я  смог вернуть 60 фпс обратно. Точно игра для избранных.								",https://steamcommunity.com/app/1113560,"23 April, 2021",15.5,0.5
76,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,7,Recommended,2,0,"Ждем лет через 5 допиленную фанатами версию.Не пожалел, что купил, у игры явно есть проблемы, но с проектом такого масштаба должен лично ознакомиться каждый уважающий себя геймер.								",https://steamcommunity.com/app/1091500,"16 March, 2021",58.8,44.6
77,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,6,Recommended,1,0,Найз!!!								,https://steamcommunity.com/app/550,"27 April, 2020",138.5,108.7
78,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,5,Recommended,0,0,"Я не читер, ты не читер ;3								",https://steamcommunity.com/app/271590,"22 November, 2018",125.7,109.3
79,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,4,Recommended,11,1,Небольшой подарочек. А некоторые разрабы за это берут деньги.								,https://steamcommunity.com/app/565250,"1 May, 2017",0.0,0.0
80,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,3,Recommended,10,0,"И всё-таки, какие же милые арты в титрах.								",https://steamcommunity.com/app/429660,"30 April, 2017",51.9,50.4
81,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,2,Not Recommended,0,0,"Жду Репликанта на торренте, спасибо за экономию моих денег.								",https://steamcommunity.com/app/524220,"25 March, 2021",84.1,83.8
82,76561198036827468,https://steamcommunity.com/profiles/76561198036827468/recommended/,Other,1,Recommended,1,0,Поиграл 20 минут - получил 118 ачивок. ,https://steamcommunity.com/app/533300,"25 November, 2016",1.2,0.4
83,76561197964945192,https://steamcommunity.com/profiles/76561197964945192/recommended/,Other,8,Recommended,1,0,"Very 50/50 for me. On the one hand the art, music, the atmosphere, and the story all are creepy perfection. But on the other end there's the game-play, and it's just weepy: setting players to fail, forcing tedious repetition, show this title is designed to frustrate, which I felt utterly unnecessary.Loved it. And loved to hate it on the way.								",https://steamcommunity.com/app/860510,26 May,6.4,6.4
