,ID,link,country,time_id,recommend,value,fun,reviews,game,date,total_time,review_time
10,76561198212544135,https://steamcommunity.com/profiles/76561198212544135/recommended/,Other,2,Recommended,2,1,2020年6月20日，纪念喵乐乐将这个游戏困难难度通关，除了多人模式没人玩成就没办法获得，以及找secret实在有点繁琐就不拿了哈~其他成就都获得啦，开心~😆首先说下玩这个游戏的感受，通过打AI补丁和片头动画补丁（汉化补丁可不打，就当练习听力也不错噢~如果打汉化补丁会些许掉帧，特别是4k分辨率很明显），基本游戏就没多少bug了（小声说~ 如果配合上4k画质其实已经很棒了，很有丛林探险的感觉，就是第一人称有点晕~慢慢地，玩下去就不会了呢 :D 这是我玩的第一个正版狙击手游戏，本来就是打算从头开始体验这个系列的情节和玩法，通过判断距离和风向，搭配F5快速保存，HARD难度虐虐电脑也不会很难了，到最后反而爱上了这个游戏，有种英雄冒险的感觉！💕 总的来说，我是推荐这个游戏的，除了纸片人的猎杀手感hhh 通过这个游戏熟悉了狙击的操作，等过会时间就可以玩第2部啦~期待期待ing								,https://steamcommunity.com/app/34830,"25 June, 2020",26.6,25.9
11,76561198212544135,https://steamcommunity.com/profiles/76561198212544135/recommended/,Other,1,Recommended,2,0,游戏画面确实很出色，一开始登场的人物还是惊艳到我了，真的描绘得很细致😄 作为生化危机2重制版的云玩家，一开始的操作就很容易上手了，如何组合药品和弹药呀，如果玩过前作的应该都很熟悉了吧~有点尴尬的是“吉儿”这个取名，我虽然不是生化系列的热衷玩家，但好像以前是叫“吉尔”吧，感觉更好听一点嘻嘻🍧 作为一个搜集控，玩demo也可以玩一个多小时了呢，但是怎么有那么多的玩偶呀，我才只发现了5个，而且还玩了两次哈哈哈🤣。制作组对恐怖氛围塑造得很棒！因为我不太敢玩恐怖游戏，全程都很紧张，生怕突然背后就被惊吓。印象最深刻的是游戏的背景音乐，在甜甜圈店里不断萦绕的诡异的音乐，在街道上踩在玻璃上发出的丝丝响声，还有在安全屋音乐变得舒缓让你舒了一口气，都是很考究的细节呢~不过最后接消防栓那里我都是一路小跑过去的，明明背后还有好多敌人，我们还可以悠哉游哉地灭火，感觉好好笑呢🍉 总的来说，感谢卡普空制作组能让我体验到这部优秀的作品，从demo可以看出制作组还是花了很多心思在制作上，如果有机会会考虑体验完整版的游戏，也希望能推荐给各位小伙伴一起游玩啦😆								,https://steamcommunity.com/app/1173690,"21 March, 2020",3.8,2.7
12,76561198385111507,https://steamcommunity.com/profiles/76561198385111507/recommended/,Other,2,Recommended,0,0,cat game good								,https://steamcommunity.com/app/1332010,24 July,5.5,3.9
13,76561198385111507,https://steamcommunity.com/profiles/76561198385111507/recommended/,Other,1,Recommended,1,0,"A very unique dystopian sci-fi game. Probably one of the very best depictions of a dark future world in recent video game history, dabbling with themes such as human rights, body augmentation, climate crisis, social inequality, accelerated capitalism etc. The embodiment of a post-modern cyberpunk earth where ""money is dead"" and humanity has lost the climate war and is aggressively trying to survive by expanding on other planets.Positives:The masterful thing in this game that piques your interest and keeps you hooked is absolutely the setting, visuals and environment. Each map is beautifully designed and there are details in every nook and cranny of the world. Exploring the levels beyond the intended path is definitely worth it. The visuals, color correction, particles, models, level vistas, are all breathtaking, and the space part is also amazing considering it was made in the source engine.Combat is fast paced, demanding and with a certain difficulty curve in some places.But in the end of the day it's rewarding for those who want a raw, immersive fps experience. There are also multiple different enemies, weapons, and combat situations, which present themselves in gameplay in classic ""half-life 2-esque"" style, keeping things mixed up and interesting.Although the soundtrack is not what you would expect from a game with this setting, the sound design is memorable and the music nicely complements the world.Negatives:The game still has bugs, some of which important, that need to be fixed in the next updates.It is not always made clear by the level design itself which way is the correct way to go, and players might get stuck until they figure it out.The plot is very standard and despite the underlying lore being artistically interwoven into the environment, it is still more shallow than stories told by other sci-fi games.Overall, absolutely recommend this game to anyone who likes cyberpunk, sci-fi and dystopian themes. The aesthetic and visuals, especially of the first chapters, with the abandoned urban slums, flooded basements, industrial areas and densely packed lowlife tunnels have remained burned in my retinas since the first playthrough. I can almost guarantee you won't find a dirty, dystopian, cyberpunk environment and aesthetic depicted as fondly in another game.								",https://steamcommunity.com/app/1224600,"30 December, 2021",28.2,23.9
14,76561197961452860,https://steamcommunity.com/profiles/76561197961452860/recommended/,Other,2,Recommended,2,1,=)								,https://steamcommunity.com/app/4000,"1 December, 2020",020.6,020.6
15,76561197961452860,https://steamcommunity.com/profiles/76561197961452860/recommended/,Other,1,Recommended,1,1,=)								,https://steamcommunity.com/app/730,"1 December, 2020",004.7,1.1
16,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,6,Recommended,0,0,kij								,https://steamcommunity.com/app/346110,"8 June, 2021",14.9,2.1
17,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,5,Recommended,0,0,gud game								,https://steamcommunity.com/app/570940,"10 May, 2021",53.3,37.1
18,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,4,Recommended,0,0,gud game								,https://steamcommunity.com/app/335300,"5 May, 2021",66.2,24.6
19,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,3,Recommended,0,0,yes								,https://steamcommunity.com/app/374320,"22 August, 2021",217.6,135.8
20,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,2,Recommended,0,0,vERY GOOD								,https://steamcommunity.com/app/812140,"3 January, 2021",76.5,5.1
21,76561198390112744,https://steamcommunity.com/profiles/76561198390112744/recommended/,Other,1,Recommended,1,0,good game								,https://steamcommunity.com/app/1085660,"18 November, 2020",707.7,251.5
22,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,6,Recommended,0,0,ist ganz nice								,https://steamcommunity.com/app/730,"1 December, 2019",592.9,592.9
23,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,5,Not Recommended,21,20,"Hazard Ops?Hartzer Ops trifft es wohl eher. Das spiel hat eine ranzige Grafik und ein Leveldesign das den neuen CoD Teilen alle Ehre macht. Es gibt einen Shop wo man Waffen für viel geld für eine Kurze Zeit mieten oder Für sehr sehr viel Geld kaufen kann. (Geld zu bekommen dauert ewigkeiten) Für leute die gerne schlechte Animationen, Sounds die sich anhören als ob sie mit einer Kartoffel aufgenommen wurden oder Gegner die dümmer sind als hauptschulabbrecher stehen sollten ruhig zugreifen.Sonst kann ich das spiel niemandem empfehlen.0,2/10 (ES GIBT DEDIZIERTE SERVER UND MAN KANN MECHS STEUERN) ",https://steamcommunity.com/app/319150,"31 December, 2015",9.3,9.3
24,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,4,Recommended,1,1,"Vorerst weg ich bin grosser Fan des ersten Teiles und hab mich deshalb sehr auf Payday 2 gefreut. Story ist eher nebensächlich in den Lobbys kommen Videosequenzen zur Mission etc. Die Grafik ist ziemlich gut und passt auch. Es gibt viele verschiedene Waffen mit bis zu 20 Aufsätzen. Das Handling der Waffen ist bisher das beste was ich je in einem Spiel gesehen habe der Recoil ist gut und glaubwürdig dargestellt. Es gibt eine Gegnervielfalt wie im ersten Teil nur Sam Fisher (cloaker) ist neu sonst gibt es die Standard polizisten SWAT Über SWAT BULLDOZER und Schildträger. Was mich allerdings ziemlich aufregt ist das am Anfang des Spiels (lv 0-20) akuter Geldmangel herscht und man danach zuviel davon hat. Das ist bisher noch zu unbalanced. Was auch ziemlich nervig ist das wenn man einen Aufsatz für eine Waffe haben möchte das man diese nur im Glücksspielverfahren am ende einer Mission bekommt.Trotzdem Empfehle ich das Spiel WICHTIG:Wenn man mind einen Mitstreiter hat da man Public meistens nur alles über den haufen ballert und Teamplay fehl am platz ist.Ich gebe dem Spiel 7,5 von 10 Sternen								",https://steamcommunity.com/app/218620,"29 July, 2014",170.0,63.9
25,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,3,Recommended,2,1,"Sehr gutes Spiel mit Schönheitsfehlern.Kampagne ist für Neulinge muss da Arma keine ähnlichkeiten mit Battlefield oder Call of Duty hat,Der Multiplayer ist der Knackpunkt des Spiels, es gibt massen an Mods wie Altis Life Battle Royale und Wasteland auch wenn Desyncs den ein oder anderen Frustmoment erzeugen  empfehle ich das Spiel ein Kritikpunkt ist jedoch der Serverbrowser da ein Verlauf fehlt und Favoriten nicht immer angenommen werdenTrotzdem 4 von 5 Sternen								",https://steamcommunity.com/app/107410,"28 July, 2014",667.4,285.1
26,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,2,Recommended,0,1,Gutes Prinzip aber leider fehlt ein multiplayer. Manche waffen sind viel zu schwach!!! Autos gehen zu schnell kaputt. Nacht nicht überspringbar. Permadeath... Da hat man schon den ein oder anderen ausraster wenn man einen aufgepimpten char hat und dann auf den boden gedrückt wird und keine ahnung hat wie man hoch kommt. Wenn man auf perma death und adrenalin steht dann ein absolutes muss wer aber auf zombies abschlachten steht NEIN								,https://steamcommunity.com/app/241540,"26 February, 2014",24.7,2.1
27,76561198089441506,https://steamcommunity.com/profiles/76561198089441506/recommended/,Other,1,Recommended,20,1,Hallo Battlefield BC2 ist in meinem Augen eines der Besten Spiele in der Battlefield Serie.Grafik:7/10Gameplay:8/10Kampagne:6/10Sound:8/10Multiplayer:9/10Performance:10/10 Läuft auch auf XP :DGeiles spiel besserer singleplayer als bf3+bf4!								,https://steamcommunity.com/app/24960,"29 July, 2014",272.0,221.1
28,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,10,Recommended,0,1,"Çoğu kişi beğenmediğini söylemiş fakat oyun gerçekten muhteşem. Yan görevleri bile çoğu oyunun ana hikayesinden daha iyi. Oyunu GeforceNOW dan sorunsuz sabit fps ile oynuyorum ama tabi ki arada fps düşüşleri oluyor ancak oynanmayacak durumda değil. Şubattan sonra bu oyun hakkında daha iyi görüşler duyabiliriz.Oyunun Ana Hikayesi,Witcher 3 e göre çok kısa.								",https://steamcommunity.com/app/1091500,"30 December, 2020",68.2,24.8
29,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,9,Recommended,1,0,Dövüş sistemi ve grafikleri ile muhteşem bir oyun umarım devamı gelir								,https://steamcommunity.com/app/379430,"1 March, 2020",96.7,49.4
30,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,8,Recommended,0,0,Keşke Türkçe Dil desteği de olsaymış :/								,https://steamcommunity.com/app/356190,"14 February, 2020",39.2,7.9
31,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,7,Recommended,1,1,hikayesi sürükleyici kesinlikle oynanması gereken bir oyun								,https://steamcommunity.com/app/307690,"4 January, 2020",27.6,18.2
32,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,6,Recommended,0,0,.								,https://steamcommunity.com/app/241930,"30 December, 2019",33.6,32.1
33,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,5,Recommended,1,0,YENİ MAP GETİRİN								,https://steamcommunity.com/app/477160,"31 October, 2018",5.9,3.9
34,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,4,Recommended,2,0,edirne savaşından sonraki kısımda olsa çok güzel olurdu amk								,https://steamcommunity.com/app/325610,"5 July, 2018",38.8,27.5
35,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,3,Recommended,0,0,Efsane bir oyun hiç hileyle karşılaşmadım.Oyun çok zor tek kötü yanı bu kolsuzsanız zor :D								,https://steamcommunity.com/app/252950,"10 April, 2018",21.1,15.9
36,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,2,Recommended,1,1,Her bi haltı yapmak için aldım :D								,https://steamcommunity.com/app/271590,"12 January, 2018",150.2,22.8
37,76561198273149678,https://steamcommunity.com/profiles/76561198273149678/recommended/,Other,1,Recommended,0,0,Oynanması gereken bir oyun								,https://steamcommunity.com/app/534500,"8 January, 2017",2.8,2.8
38,76561198971279179,https://steamcommunity.com/profiles/76561198971279179/recommended/,Other,5,Recommended,0,0,ich finde es sehr schade das die server  heruntergefahren wurden und hoffe das eines tages das Projekt Planetside Arena wieder aufgenommen wir und die server wieder hochgefahren werden.								,https://steamcommunity.com/app/987350,23 February,1.8,1.8
39,76561198971279179,https://steamcommunity.com/profiles/76561198971279179/recommended/,Other,4,Recommended,0,0,Ein etwas älteres Spiel denoch sehr gut. Müsst ihr  wissen.								,https://steamcommunity.com/app/4000,11 January,55.9,22.3
40,76561198971279179,https://steamcommunity.com/profiles/76561198971279179/recommended/,Other,3,Recommended,0,0,Es ist ei sehr gutes spiel auch wenn die KI manchmal bukt. Aber im Multiplayer sind sehr viele tryhards! Müsst ihr wissen:-)								,https://steamcommunity.com/app/394360,11 January,490.2,394.7
41,76561198971279179,https://steamcommunity.com/profiles/76561198971279179/recommended/,Other,2,Recommended,0,0,Bis jetzt sehr gut die Kampagne ist was neues								,https://steamcommunity.com/app/1634500,"16 July, 2021",1.1,1.1
42,76561198971279179,https://steamcommunity.com/profiles/76561198971279179/recommended/,Other,1,Recommended,0,0,Besser als ARK viel weniger backs usw.								,https://steamcommunity.com/app/252490,"4 December, 2020",512.8,11.9
43,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,9,Recommended,11,0,best experience with the R-18 patch... :lismile:no yotogi no fun :p								,https://steamcommunity.com/app/1097580,"25 November, 2020",6.0,6.0
44,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,8,Recommended,4,1,"well. i expected some zombie survival anime shooter, but got something ""quite different"" as i originally expected.this is a game with ""mature content"" if you know what i mean. if ure into hentai i guess u will like this. gl hf								",https://steamcommunity.com/app/958480,"26 November, 2019",0.7,0.7
45,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,7,Not Recommended,7,0,"This software might be a nice alternative to Wallpaper engine,BUT it just works poorly with your task-bar on top or left/right.AND this gives me a constant 32% usage on my GTX 1080 even when im in other applications.Hope there will be improvements on this!								",https://steamcommunity.com/app/1064820,"20 September, 2019",0.1,0.1
46,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,6,Recommended,6,1,i love playing classic'sthis is a childhood memory and even tho it has things known as noob-tubes and commando it is still very enjoyable till this day								,https://steamcommunity.com/app/10180,"28 June, 2019",2.2,0.4
47,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,5,Recommended,16,0,its a pretty fun game and i enjoy it far more than PUBG and Fortnite BUT its kind of sad it wasnt relaeased in europe yet								,https://steamcommunity.com/app/755790,"21 November, 2018",110.5,8.4
48,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,4,Not Recommended,34,6,piece of cancerbad hitreglots of hackersbad performancein the beginning it was fun but when u start to take the game more serious you just feel like cutting youself								,https://steamcommunity.com/app/578080,"1 November, 2017",378.3,233.8
49,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,3,Recommended,8,0,❤								,https://steamcommunity.com/app/224580,"20 August, 2017",0.6,0.5
50,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,2,Recommended,14,11,* R U S S I A N . A N T H E M . I N T E N S I F I E S *								,https://steamcommunity.com/app/730,"12 February, 2018",111.5,111.5
51,76561198085118590,https://steamcommunity.com/profiles/76561198085118590/recommended/,Other,1,Not Recommended,6,0,es ist sein geld nicht wert								,https://steamcommunity.com/app/370100,"10 January, 2016",3.2,0.2
52,76561198145599954,https://steamcommunity.com/profiles/76561198145599954/recommended/,Other,2,Recommended,0,0,"played for a little bit, still have no idea what am i doing...still no idea								",https://steamcommunity.com/app/1147690,"3 July, 2021",023.1,023.1
53,76561198145599954,https://steamcommunity.com/profiles/76561198145599954/recommended/,Other,1,Recommended,0,0,oh boy oh boy...im gamer i play games a lot.. but that one.. undertale without any doubt the best game i ever played why ?- perfect soundtrack- awsome gameplay- diffrent endings- when i bough the game i played it straight for 6 hours- you cant stop thinking about game - i listen undertale soundtrack like normal music when i play other games- and a lot of other stuff...10 euros for that game ?this is kind of a game that i would pay way more for itit's worth every single pennyit fills you with determination								,https://steamcommunity.com/app/391540,"21 April, 2016",51.2,22.5
54,76561198096696300,https://steamcommunity.com/profiles/76561198096696300/recommended/,United Kingdom,2,Recommended,0,0,idk dude i was in electrical doing tasks								,https://steamcommunity.com/app/945360,"15 September, 2020",56.6,10.3
55,76561198096696300,https://steamcommunity.com/profiles/76561198096696300/recommended/,United Kingdom,1,Recommended,1,0,very good! xD								,https://steamcommunity.com/app/730,"21 July, 2016",474.7,835.8
56,76561198127808370,https://steamcommunity.com/profiles/76561198127808370/recommended/,United Kingdom,3,Recommended,0,0,Pretty sick game								,https://steamcommunity.com/app/40800,"23 November, 2018",220.4,98.4
57,76561198127808370,https://steamcommunity.com/profiles/76561198127808370/recommended/,United Kingdom,2,Recommended,1,0,Underrated co-op puzzle game 8.5/10								,https://steamcommunity.com/app/95400,"24 November, 2017",10.3,3.1
58,76561198127808370,https://steamcommunity.com/profiles/76561198127808370/recommended/,United Kingdom,1,Recommended,0,0,"Everything that needs to be said has already been said about this great game has already been said, I'm just doing this for steam awards								",https://steamcommunity.com/app/72850,"25 November, 2016",0.8,0.8
59,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,10,Not Recommended,0,0,"Minimieren reicht und das spiel stürzt ab. Wenn das Problem behoben wird, passe ich die Bewertung an								",https://steamcommunity.com/app/1142710,22 February,40.1,12.5
60,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,9,Not Recommended,0,0,"Kein matchmaking, bedeutet für neue und unterdurchschnittliche spieler, deine Erfahrung wird so sein: respawn, lauf paar meter, tot, wiederhole. NICHTS anderes. Spart euch das Geld								",https://steamcommunity.com/app/1238810,"20 September, 2021",5.0,5.0
61,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,8,Not Recommended,0,0,unmöglich kämpfe zu genießen da man jede Sekunde drauf achten muss ob denn wirklich alle Einheiten kämpfen oder sich langweilen								,https://steamcommunity.com/app/364360,"13 July, 2021",107.1,68.9
62,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,7,Recommended,0,0,Dieses spiel nur mehr wie Diablo 2 würde sich so gut verkaufen								,https://steamcommunity.com/app/1213740,"12 July, 2021",5.8,1.6
63,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,6,Recommended,1,0,sehr gutes spiel								,https://steamcommunity.com/app/1196590,"10 May, 2021",16.8,16.8
64,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,5,Not Recommended,0,0,Angriffsbewegung ist buggy								,https://steamcommunity.com/app/933110,"23 February, 2021",16.4,3.4
65,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,4,Not Recommended,0,0,Nicht eine Sandkastenmission ist von Anfang an verfügbar								,https://steamcommunity.com/app/648350,"21 February, 2021",31.4,2.1
66,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,3,Recommended,0,0,Das Spiel ist Ultra. Es fehlt nur an Inhalt und Bugfix								,https://steamcommunity.com/app/803050,"9 December, 2020",87.2,41.0
67,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,2,Not Recommended,0,1,Man kann das spiel nicht minimieren wtf								,https://steamcommunity.com/app/318020,"29 November, 2020",1.0,0.8
68,76561197995262729,https://steamcommunity.com/profiles/76561197995262729/recommended/,Other,1,Recommended,0,0,"der einstieg ist schwierig, danch wird es aber langweilig. trotzdem bestes spiel 2020 für mich								",https://steamcommunity.com/app/1158310,"27 November, 2020",281.9,103.3
69,76561198046062992,https://steamcommunity.com/profiles/76561198046062992/recommended/,Other,10,Recommended,2,1,Die Deinstallation lief ohne Probleme.								,https://steamcommunity.com/app/1517290,10 February,0.1,0.1
70,76561198046062992,https://steamcommunity.com/profiles/76561198046062992/recommended/,Other,9,Recommended,1,1,good								,https://steamcommunity.com/app/470220,"28 June, 2019",28.4,28.4
71,76561198046062992,https://steamcommunity.com/profiles/76561198046062992/recommended/,Other,8,Recommended,12,9,"To save our mother Earth from any alien attackFrom vicious giant insects who have once again come back We'll unleash all our forces We won't cut them any slack The E.D.F. deploys! Our soldiers are prepared for any alien threatsThe Navy launches ships, the Air Force sends their jets And nothing can withstand our fixed bayonets The E.D.F. deploys! Our forces have now dwindled and we pull back to regroup The enemy has multiplied and formed a massive group We better beat these bugs before we're all turned to soup The E.D.F. deploys! To take down giant insects who came down from outer space We now head underground for their path we must retrace And find their giant nest and crush the queen's carapace The E.D.F. deploys! The Air Force and the Navy were destroyed or cast about Scouts, Rangers, Wing-divers have almost been wiped out Despite all this the infantry will stubbornly hold out The E.D.F. deploys! Our friends were all killed yesterday, as were our families Today we may not make it facing these atrocities We'll never drop our banner despite our casualties The E.D.F. deploys! Two days ago my brother died, next day my lover fell Today everyone was almost killed in that we must not dwell But we will never leave the field, we'll never say farewell The E.D.F. deploys! A legendary hero soon will lead us to glory Eight years ago he sunk the Mothership says history Tomorrow we will follow this brave soul to victory The E.D.F. deploys!!!								",https://steamcommunity.com/app/410320,"22 November, 2018",76.3,71.0
72,76561198046062992,https://steamcommunity.com/profiles/76561198046062992/recommended/,Other,7,Recommended,41,3,"Metal Gear Survive Beta: Ist das noch Metal Gear?Im Zuge der offenen Beta zu Metal Gear Survive hatte ich die Gelegenheit, in dieses kontroverse Spiel reinzuschauen und ein paar Stunden zu spielen. Bei vielen Fans sorgte Metal Gear Survive für viel Aufruhe und es hagelte bei der Ankündigung nur so negative Kommentare, da es mit dem eigentlichen Metal Gear Solid nur noch wenig zutun hat. Doch wie spielt sich die Beta?HintergrundMetal Gear Survive ist kein Nachfolger von Metal Gear Solid 5: The Phantom Pain. Es ist eher ein Ableger, welcher an Metal Gear Solid 5: Ground Zeroes, dem Prolog zu Metal Gear Solid 5: The Phantom Pain, anschließt und eine parallele Geschichte zu dem Verschwinden der Soldaten der Mother Base erzählt. Diese müssen in einer Parallelwelt vor zombieartigen Wesen ums Überleben kämpfen und Ressourcen sammeln.GameplayDas Gameplay unterscheidet sich zu Metal Gear Solid 5 nur relativ wenig. Es gibt weiterhin Stealth-Mechaniken, welche man auch noch aktiv anwenden muss, da die neuen Gegner selbst auf dem einfachsten Schwierigkeitsgrad gut austeilen können. Der größte Unterschied bei Metal Gear Survive liegt bei den Waffen. Anders als bei den Vorgängern liegt der Fokus mehr auf Nahkampfwaffen, wie Speer oder Machete. Schusswaffen sind zwar vorhanden, aber die benötigten Ressourcen sind zu hoch um Munition herzustellen. Allgemein muss man viele Ressourcen sammeln, um Waffen oder andere Gegenstände zu bauen, verbessern oder reparieren. Diese befinden sich in Boxen oder liegen auf dem Boden.Beta AllgemeinInnerhalb der Beta gab es zwei Karten, ein Modus und drei Schwierigkeitsgrade, welche man alleine oder mit bis zu 3 weiteren Spieler gemeinsam spielen konnte. Der spielbare Modus ist vergleichbar mit einem Horde-Modus. Es geht darum einen Bohrer aufzustellen und diesen vor drei Angriffswellen zu verteidigen. Zwischen den Angriffswellen hat man Zeit um weitere Ressourcen zu sammeln um Fallen oder Zäune aufzustellen. Dazu gesellen sich ein paar kleine Missionen, um sich Vorteile zu ergattern, wie eine Waffenkiste oder einen kleinen Roboter, welchen man bei einem Angriff nutzen kann. Hat der Bohrer und man selbst in den drei Runden überlebt, gibt es je nach Ranking mehrere Kisten mit weiteren seltenen Ressourcen. Alle in der Mission verdienten Ressourcen nimmt der Spieler mit zurück in die Basis, um daraus was zu basteln.Beta FazitViele werden dieses Spiel aus Prinzip nicht spielen, da es nicht von Hideo Kojima ist. Dieser Ansicht war ich anfangs auch. Jedoch muss ich als großer Fan der Metal Gear-Reihe zugeben, dass ich in Survive viel Spaß hatte und in die Beta viel Zeit investiert habe. Auch wenn man die zwei Karten schnell kennengelernt hat, waren es immer wieder spannende Runden. Und um die Frage noch mal aufzugreifen. Ist das noch Metal Gear? Ja! Denn Metal Gear Survive lebt von den Elementen, die Metal Gear ausmachen. Zwar ist das Setting für viele etwas komisch, aber war Metal Gear nicht schon immer etwas komisch? Man sollte sich eher Fragen, ob es noch ein Metal Gear Solid ist. Denn dann lautet die Antwort klar Nein! Metal Gear Survive ist ein komplett neues Projekt, welches seit der Ankündigung sehr interessant zu beobachten war. Blendet man mal aus, dass auf dem Cover „Metal Gear“ steht, hat man mit Survive einen sehr interessantes Stealth Survival-Spiel mit Kampagne und Koop sowie einem großen Spaßfaktor. Wer ein Metal Gear Solid erwartet, sollte Survive lieber aus dem Weg gehen und auf Death Stranding warten. Wer Metal Gear aber mal anders erleben möchte, sollte in die Beta reinschauen, welche noch bis zum 18. Februar 2018 läuft. Das volle Spiel erscheint dann schon am 22. Februar 2018 für 39,99 € auf PC, PlayStation 4 und Xbox One.								",https://steamcommunity.com/app/797470,"17 February, 2018",13.5,13.5
73,76561198046062992,https://steamcommunity.com/profiles/76561198046062992/recommended/,Other,6,Recommended,2,0,"Langweile und einfach mal abschalten? Cities: Skylines ist das perfekte Spiel!Pro:+Workshop mit vielen Mods, Maps etc.+Große karten um riesige Städte in die höhe zu ziehen.+umfangreiches Wirtschaftssystem.+Unzählige gratis Updates mit etwas Content.+Chirper.Contra:-Einige DLC's zu überteuert.-leichte bis starke FPS Einbrüche bei zu vielen Einwohnern oder Mods.Ein ausfürlicher Test folgt.								",https://steamcommunity.com/app/255710,"22 November, 2017",130.6,116.3
